glove_0,glove_1,glove_2,glove_3,glove_4,glove_5,glove_6,glove_7,glove_8,glove_9,glove_10,glove_11,glove_12,glove_13,glove_14,glove_15,glove_16,glove_17,glove_18,glove_19,glove_20,glove_21,glove_22,glove_23,glove_24,glove_25,glove_26,glove_27,glove_28,glove_29,glove_30,glove_31,glove_32,glove_33,glove_34,glove_35,glove_36,glove_37,glove_38,glove_39,glove_40,glove_41,glove_42,glove_43,glove_44,glove_45,glove_46,glove_47,glove_48,glove_49,glove_50,glove_51,glove_52,glove_53,glove_54,glove_55,glove_56,glove_57,glove_58,glove_59,glove_60,glove_61,glove_62,glove_63,glove_64,glove_65,glove_66,glove_67,glove_68,glove_69,glove_70,glove_71,glove_72,glove_73,glove_74,glove_75,glove_76,glove_77,glove_78,glove_79,glove_80,glove_81,glove_82,glove_83,glove_84,glove_85,glove_86,glove_87,glove_88,glove_89,glove_90,glove_91,glove_92,glove_93,glove_94,glove_95,glove_96,glove_97,glove_98,glove_99,label
0.07742299853513639,0.15246541425585747,-0.013784081054230532,0.06097158292929331,-0.27288508663574856,0.30886832003792125,-0.22493174796303114,0.05312966570879022,0.17220258185019097,-0.1743496690566341,0.08121988551768784,0.011711169655124346,0.11620183661580086,0.06629118676452588,0.18357476072075465,0.12972538080066442,-0.26346416398882866,-0.05988858236620823,-0.42463833776613075,0.2275374966363112,0.02739107965802153,-0.09677316807210445,-0.08890139575426777,0.002736580247680346,-0.04360300372354686,0.3791117592093845,-0.09462750082214673,-0.5553320386316045,0.007261248305439949,-0.2019500844180584,0.04950759195101758,0.1369900032877922,-0.2539909197172771,0.1257775016129017,-0.263477665061752,-0.008105081195632616,-0.20898567602368226,0.1561390832066536,-0.003743338088194529,-0.017712830876310665,-0.1998864838775868,0.10668804367984801,0.07153499809404214,-0.24348299857228994,-0.46916499609748524,0.1928919960434238,0.2506229191397627,-0.13721567190562686,0.03789107905079921,-0.38917332887649536,0.0744560044258833,-0.030232335751255352,-0.0720888301730156,0.7852674921353658,0.1761870066014429,-1.1187666654586792,0.11226024789114793,-0.3696634179602067,0.7303208423157533,0.12379583281775315,0.19365666806697845,0.3999213309337695,-0.31223649128029746,-0.11910449775556724,0.2448245080692383,-0.05650033460309108,0.45810141911109287,-0.2718391833283628,0.027160663157701492,-0.250775832682848,-0.038205902092158794,-0.14266166960199675,0.053402286410952605,0.10992471343585446,0.3398091718554497,0.24589792049179474,-0.12750999269580157,-0.0744475880637765,-0.26442124756673974,0.320224419546624,0.4328150690998882,-0.00879732818187525,-0.3558575063943863,0.0787146909084792,-1.5476999978224437,0.06271691775570314,0.13055525502810875,0.16937083130081496,-0.44564616307616234,-0.30426007936087746,-0.04323424957692623,-0.18949864145057896,0.1264529173883299,-0.08329141753104825,0.19884250313043594,-0.12807208392769098,0.006655241983632247,-0.30774041478677344,0.21768907775791982,0.23990633346450826,1
-0.06698240302503108,0.18831859901547432,0.17852480225265027,0.15044189840555192,-0.2916779011487961,0.3711129859089851,-0.2803219988942146,0.24358819779008628,0.26505009941756724,-0.18634920231997967,0.12887586450669913,0.01241440549492836,0.17023700028657912,-0.07107233500573784,0.22933551194146276,-0.005834101885557175,-0.357495397888124,0.14504279904067516,-0.2124190017580986,0.14134500175714493,0.0884224995970726,-0.07830809950828552,-0.041581388050690296,-0.01494009792804718,0.229337405692786,0.5356886100023985,-0.026300202682614328,-0.2742474482423859,0.05171120073646307,-0.15961510203778745,0.01857159994542599,-0.14413900449872016,-0.3810026064515114,-0.09882310144603253,-0.34231499657034875,-0.18766889907419682,-0.15847890377044677,0.007436001300811767,-0.12171200215816498,0.02921689972281456,-0.17924958667717875,0.011491348542040213,0.0219130989164114,0.004097798466682434,-0.3124325004406273,0.10398959573358298,0.2693179026246071,0.1578627908602357,0.01399029828608036,-0.3633349984884262,0.17308980226516724,-0.0957689993083477,-0.07862559705972672,0.7578350007534027,0.16591970305889844,-1.0638089895248413,0.19904800872318446,-0.3162283029407263,0.7339400008320809,0.12146076587960124,0.322995999455452,0.42785259559750555,-0.2554504957050085,-0.20893239751458167,0.3085079986602068,-0.10849610231816768,0.4780970007181168,-0.4611237226519734,0.048113797605037686,-0.30102600157260895,-0.09830388091504574,-0.11195569783449173,0.20816847146488726,0.3364296622283291,0.3215031024068594,0.21138050369918346,-0.08623066634172574,-0.14759900867938996,-0.21645949706435202,0.3392163012176752,0.32899608137086034,0.13652470852248372,-0.3313900023698807,0.3248110299464315,-1.4041379928588866,0.088272500410676,0.027025201916694643,0.1537789970636368,-0.3279459958896041,-0.24468479817733169,-0.0250617990270257,-0.15244657015427948,0.012436200305819512,0.17369199469685553,0.20165800005197526,-0.13223210200667382,0.015818895027041435,-0.41691485026385633,0.249321895185858,0.19770419877022505,1
0.09971813717857003,0.2714525369727718,0.13830428570508957,-0.1755469288410885,-0.4851284309157303,0.12774135677942208,-0.21034092695585319,0.1700577134532588,0.31823857181838583,-0.3591499291360378,0.088152284600905,0.15091288789907203,0.20380615017243794,-0.033918885264678726,-0.05250535612659795,-0.13466928819460527,-0.1516967629348593,0.40889278958950726,-0.18098485868956363,0.26275014371744226,0.12467785459011793,0.10763143002986908,-0.018511840208832706,-0.24751512287184596,-0.10004542714783124,0.17005863972008228,0.002197157225704619,-0.3800332112503903,0.10592499641435486,-0.3074692087414275,-0.19126249982842378,0.24052206932434014,-0.016580999695828984,-0.05494864125336919,0.02430285619837897,0.2812088528381927,-0.03291771826999528,0.03133364474134786,0.19483642599412374,-0.29937378423554556,-0.1989155744335481,0.17740857335073607,-0.029634998313018253,-0.41646286100149155,-0.3201351414567658,-0.07067843007722072,0.19954236117856844,-0.24954150377639703,-0.16256114161972487,-0.622696356032975,0.1766528564372233,0.1305141415713089,-0.15377999682511603,0.6429119275084564,-0.12163415594425585,-1.1921120786241122,0.12431878756199564,-0.008901926555803843,0.6885882126766124,-0.04900021265660014,-0.13976450424109185,0.38873513244158986,-0.39433784782886505,-0.18909135726945742,0.5106890688517264,0.12495847465470433,0.4695324655289629,0.0475425838126934,-0.37338079705036115,-0.3141152152259435,0.17361750580104335,-0.3715260060770171,-0.051104806463367174,-0.18566014005669526,0.002595999078559024,0.0484782869794539,-0.12158064397850207,-0.08053371749286141,-0.30690013398998417,0.04244928594146456,0.39805478549429346,-0.2839988886844367,-0.4602643509528467,0.14792568565878486,-1.051274988268103,-0.06411092888031687,0.11311360977457038,-0.06184049775557859,-0.30818314517715145,-0.20623892918229103,-0.13240028345691307,-0.13715435910437787,0.044283074725951464,-0.16635183577558824,-0.18550036608108453,-0.12009276974380814,0.029888598447931663,-0.2727261724316382,0.06984428688883781,0.39643286328230587,1
-0.017960532165099203,0.10950785768883568,0.24075485340186528,-0.1387235697891031,-0.21453800105622836,0.1041339257998126,-0.20233449818832533,-0.09088328600461994,0.27499707096389364,-0.19976666047503905,0.09173765379403319,0.16008150205016136,0.12196107408297914,-0.3503038862088163,-0.10843356592314583,-0.04487710030350302,-0.18109357223979064,0.054188859915094714,-0.14639928404773986,0.2390607108495065,0.28633557233427254,0.35843642481735777,0.017054572435361997,-0.09140950228486742,-0.1261242888867855,0.03396292935524668,-0.0050545015505381995,-0.32648071247552124,0.13987570894615992,0.1363441390650613,-0.26436278064336094,0.3910886433773807,-0.11767335901302951,0.06306006668767493,0.1348521424723523,0.07871892675757408,-0.16601843067577907,0.08463322051933833,0.005873064909662519,-0.16329857440931456,-0.20899171022964375,-0.06047221838629672,-0.006352142563888005,-0.2229875698685646,-0.27222528494894505,-0.09352320991456509,0.1266915031841823,0.016688780593020574,0.15204699550356185,-0.6434442879898208,-0.100370212325028,-0.09924405887717772,0.13159435628248112,0.5672857058899743,-0.16535356321505137,-1.5101607250315803,0.19196242732661112,-0.03444771362202508,0.7629224213638476,-0.0964335703424045,-0.008650717458554677,0.5205078572034836,-0.4999963097507134,0.16185714251228742,0.2648115779406258,0.14405079965945333,0.5410174932330847,0.09282985941639968,0.014190642961433955,-0.10115209842167262,0.1320288543190275,-0.3110594302415848,-0.16894996372450674,-0.3485252774719681,0.07048642422471728,0.18319407238491944,-0.021096145002437488,-0.16010614058801106,-0.30731557070144583,-0.11560213885137013,0.2357806425009455,-0.039962420356459916,-0.3802585761461939,-0.004220802137362105,-0.987563996974911,-0.07146014559215733,-0.04317714300538812,0.06886415782251529,-0.5143460057941931,-0.3007307137761797,-0.11274992634675332,0.1286163615129356,0.20095906938825334,-0.0937170724916671,0.012544209137558937,0.06772371128733669,-0.051090139629585404,-0.10743539233226329,0.09333699915025916,0.4077161396188395,0
0.017501313498036727,0.12121999429331885,0.27804222371843124,-0.0902608951760663,-0.5466242254608207,0.09928044180075328,-0.1791549991402361,0.06051922382579909,0.29017267148527837,-0.2663188899556796,0.18850422629879582,0.2083751087387403,0.3841400113370683,0.022860663192760613,0.29990677908062935,0.01651477896504932,0.08901488739583227,0.21893510801924598,-0.4985933436287774,0.49325554735130733,0.15025433070129818,0.0931215567721261,-0.015704443057378132,-0.2213084152382281,-0.19160000483194986,0.1444298918876383,-0.19516066135838628,-0.5076949919263521,0.13775799837377337,-0.25464989493290585,-0.16103444910711712,0.4712921078834269,0.0730532215287288,0.007498003956344392,-0.16934334072801802,0.11203255535413821,-0.13276133189598718,0.01010711532500055,0.21985455312662655,-0.02818100071615643,-0.3326224436362584,0.09635099261585209,-0.1224167798128393,-0.26374556289778817,-0.15262355448471177,0.04281966595186128,0.221018448472023,-0.22826300147506925,0.017035630971400276,-0.6172481162421819,-0.12789088860154152,0.0687871165573597,-0.06944933450884289,0.8056888977686564,-0.0028416630294587878,-1.5863743242290285,0.23878666841321522,0.182722221646044,0.7958322366078695,0.20314121711999178,-0.1287747791243924,0.7671888967355093,-0.411761106716262,-0.20640388855503666,0.5727582201361656,0.2536921153465907,0.2524129435316556,0.01453444692823622,-0.1045133334894975,-0.26794711334837806,0.10764610684580272,-0.23292667087581423,-0.1385450364711384,-0.24462611145443386,-0.001009225845336914,-0.12062856058279674,-0.07503288901514477,-0.02267889181772868,-0.3712211093968815,0.09009678040941556,0.472590449369616,-0.030996775047646627,-0.5636255600386195,0.02441377979185846,-1.2118210991223652,-0.10907899919483396,0.0028184683889978463,-0.3359188884496689,-0.2797703355964687,-0.26534222563107807,0.04847922403779295,-0.254892121690015,0.07038355660107401,-0.07542010707159837,-0.20736224649267065,0.0033066661821471322,-0.007811334605018298,-0.28203901635586387,-0.0016744434833526611,0.1705475572962314,1
-0.11743616499006748,0.19096891985585293,0.08314984507160261,0.007261113806938131,-0.38002174347639084,-0.06981116874764363,-0.34431591257452965,0.08018158484871189,0.016892747953534126,-0.17107616815095147,-0.046360919252038,-0.1749914133300384,0.26267181111810106,-0.315043199826808,0.03332716102401415,-0.2031058333814144,-0.220356583284835,-0.06945007977386315,-0.3069012543807427,0.08211259357631207,-0.027136218171411503,-0.06160300294868648,-0.05298135992294798,-0.20091833484669527,-0.057159128792894386,-0.16121324772636095,-0.2390709991256396,-0.4162671584635973,-0.13900708903868994,-0.004322082735598087,-0.27316709018001956,0.30860491779943305,-0.15401224141047956,-0.08279074945797522,0.0640589954952399,0.10094799861932795,-0.14565139206145736,0.14110583501557508,0.08693598261258255,-0.3135870036979516,-0.2216637476036946,0.001804630970582366,0.05866741885741552,-0.3609379990569626,-0.47540582592288655,0.12852166825905442,-0.10542893200181425,-0.23425683689614138,0.0628724992275238,-0.76429000745217,-0.09834683189789455,-0.2236095912133654,-0.051411317001717784,0.92283417036136,0.011320837462941805,-1.5391758518914382,0.33770749407509965,-0.27377791857967776,0.9269091673195362,0.17617949905494848,-0.20207458237806955,0.6109562503794829,-0.34655891203631956,-0.14699050256361565,0.4088645006219546,0.23234725378764173,0.15951475066443285,-0.06397667030493419,0.1528407009318471,-0.4452268310512106,0.16573100040356317,-0.2849580824064712,-0.08902585859565686,-0.2698915045087536,0.28125083446502686,0.13150141636530557,-0.3629133341213067,-0.16527499879399934,-0.40429141589750844,-0.02304975191752116,0.44890108456214267,0.07962833407024543,-0.4658921680723627,0.16193525167182088,-1.3394424989819527,0.20097667227188745,0.23911533411592245,0.04221850074827671,-0.6839680002691845,-0.46452167506019276,-0.038262507412582636,0.0095741655677557,0.15433633141219616,-0.19271166870991388,-0.06515832866231601,0.11556760485594471,0.036429914801071085,-0.3726981268070328,0.3084308293958505,0.3793310784579565,0
0.13814824726432562,0.08372600562870502,0.31261000083759427,-0.11713242282470067,-0.27069941132018965,0.4101778601179831,0.01698649674654007,0.25499858520925045,-0.2166175819002092,-0.30854658130556345,0.2926048949205627,0.12515566870570183,-0.0705320806397746,-0.07474316749721766,0.055310501639420785,-0.306792829806606,-0.05410341794292132,0.03469621880988901,-0.450999158124129,0.053229241884158306,0.40530400397256017,0.1655561652344962,-0.11100508148471515,0.1255840820570787,0.04734149885674318,0.11052416637539864,-0.22630858374759555,-0.20729174495985112,0.12740258313715458,0.05968483009686073,-0.43217249773442745,0.12373175223668416,-0.05390024619797865,-0.04003730135445949,0.055051331097881,0.11037216242402792,-0.28353736146042746,0.16358958448593816,0.1952954956019918,-0.24828761684087416,-0.23198700416833162,0.10708181094378233,0.03746833652257919,-0.2567975816006462,-0.2992599153270324,-0.06385141549011071,-0.09454624789456527,-0.22393958705166975,0.1333458290901035,-0.6212970544584095,-0.181672019418329,-0.2145442540446917,0.11786824588974316,0.8174749898413817,-0.08196957991458476,-2.0489383190870285,0.1354253332441052,0.1300923367186139,0.993918334444364,0.3553679169466098,-0.18844416489203772,0.6287991665303707,-0.30624141652757925,-0.07631305640097708,0.31147033876429003,0.2062458323004345,0.49782691585520905,0.12129574967548251,-0.1356389958721896,-0.1882617484467725,-0.11615601368248463,-0.5008658350755771,-0.18612420805341875,-0.29365707592417795,-0.11415313696488738,0.18511475436389446,-0.14772033536185822,-0.20361327494417006,-0.28889966538796824,0.10672816758354504,0.2849566588799159,-0.05772955114904713,-0.427367502823472,-0.0014880038021753232,-1.103758333871762,-0.021853334580858547,0.046112747862935066,0.22759858394662538,-0.44274291520317394,-0.047482749447226524,0.10966392233967781,-0.09071208567668994,0.2962331448215991,0.17685666680335999,-0.30054441234096885,-0.021257253518948954,0.1059983316808939,0.034404413774609566,0.33640783714751404,0.2621789912227541,0
-0.11571667312333982,0.20317633155112466,0.056057499100764595,-0.18845758276681104,-0.7079165112227201,0.5223816633224487,-0.35940541326999664,0.24993990796307722,0.36550525048126775,-0.24705499969422817,0.12811849545687437,0.1376926434265139,0.2267857505939901,-0.010376748939355215,0.13446399693687758,-0.2245181182709833,-0.3911049924790859,0.39879899751394987,-0.17041616917898258,0.09650716620186965,0.244567332478861,0.13004541769623756,-0.00042490622339149314,-0.4419974700237314,-0.14225974748842418,0.3133475004384915,0.0011760064711173375,-0.44576616678386927,0.5560906641185284,-0.3116230012383312,-0.01826750176648299,0.428268335138758,-0.02741025077799956,0.05330347430814678,0.061446664234002434,0.22900841354082027,-0.047691916270802416,0.20779917513330778,0.5043867259131124,-0.1851904958796998,-0.13869400011996427,0.06889416525761287,-0.1646724979703625,-0.3748446724688013,-0.13604424924900135,0.06986081732126574,0.1578968350465099,0.016587001116325457,-0.3761175014078617,-0.5727379947590331,-0.06660600169561803,-0.04895825078710914,-0.018038496064643066,0.5048667459438244,0.07803724519908428,-1.1873808403809865,0.10779500380158424,-0.03215358623613914,0.7291258412102858,0.03697964417127272,0.15353858222564062,0.4369047214859165,-0.4512189878150821,-0.447604350047186,0.47881091634432477,0.20759398567800721,0.4993066694587469,-0.1696122267555135,-0.22809083511432013,-0.5313974985231956,-0.20686249683300653,-0.26894558283189934,0.189159090941151,-0.20732575453196964,0.026033583097159863,0.09262834054728349,-0.22989525087177753,0.07101100062330563,-0.09254141850396991,0.06672991408656041,0.03241324921449026,-0.22105081662690887,-0.7193822416787347,0.28347458814581233,-1.0366466604173183,0.12891658302396536,0.04265258274972439,-0.046433753023544945,-0.5625633417318264,-0.045040329452604055,-0.23043049243278801,-0.08634416883190472,0.2258538401996096,-0.09052000070611636,-0.09907315981884797,-0.1646975049128135,0.20638330401076624,-0.5108783305622637,0.015599997714161873,0.22857816827793917,1
-0.06050410413964918,0.08807621789830071,0.28941213698791607,-0.13084921826209342,-0.16050092742911407,0.3746422885784081,-0.051758144583020894,0.19056157248892955,0.005012069296623979,-0.18416308382126903,0.1463877696410886,0.041974787201200216,-0.07532985521746534,-0.18765085855765,-0.03155528148636222,-0.23484706825443677,-0.09679935872554779,0.14664126099419914,-0.3656249929751669,0.08140587056654372,0.31430757378361057,0.04496957055692162,-0.040311213050569804,-0.0698408569608416,0.11700914427638054,0.10873071530035563,-0.16487500071525574,-0.23286378011107445,0.11640578348721776,0.10044685352061476,-0.4192079273717744,0.2319102164890085,-0.053214997851422856,0.046725899924890006,-0.076006716383355,0.10620364200856004,-0.2334884482302836,0.015900433462645327,0.12515099878822053,-0.25499224230380996,-0.25756242951112135,0.09004226393465485,0.009116431432110923,-0.23025128484836646,-0.24293778570634977,-0.04424471181950399,-0.09347071365586349,-0.08745700333799634,0.053948002335216315,-0.7113024713471532,-0.15208757083330834,-0.1372994894427393,0.08647992887667247,0.7646628479872432,-0.10808085271024279,-1.824915002499308,0.11710992588528565,0.059677219217909236,0.9711467115474599,0.24736750179103442,-0.2552842838423593,0.6667028569749424,-0.18191181208073562,0.007903094503230281,0.29044857647802147,0.2198200695482748,0.4553086422383785,0.10221171472221613,-0.07830042272273983,-0.10816945676093123,-0.08263444208673068,-0.5025392839951175,-0.1885845066946266,-0.350827494636178,-0.09046926123223134,0.18849386061940873,-0.08012657133596283,-0.09413538013385343,-0.37760763748415876,0.06985771762473243,0.22263334851179803,0.044562009312877696,-0.2591564309384142,-0.01403930304305894,-1.02751186011093,-0.10357049899175763,0.04975628214223044,0.200733857229352,-0.47490678461534636,-0.12214307114481926,0.007022717701537269,-0.03556727188905435,0.23572911954085743,-0.007707998156547546,-0.27771164383739233,0.013092638525579656,-0.024555213749408722,-0.017169217446020672,0.3776725743498121,0.27004106415967855,0
-0.012377294379153423,0.22499375454416232,0.2715371437370777,-0.26967521184789284,-0.5119526454114488,0.14750564178185804,-0.3326409280832325,0.16226743028632232,0.25947642805320875,-0.2635489265833582,0.043632141181400845,0.18494410900997796,0.29232050059363246,-0.09331128693052701,-0.05971321277320385,-0.3152328585939748,-0.10250933421775699,0.42515143219913754,-0.3082512827324016,0.42937549682600157,0.16750285415244953,0.18475728748100145,0.00018123331080589975,-0.2838911931030452,-0.016805570838706835,0.014683925679751806,-0.20512248213136836,-0.5158696411443608,0.38245563741241184,-0.3098080620069855,-0.1923559991908925,0.3923494265015636,-0.06442350282200746,-0.07780156869973455,0.12842428577797754,0.3652581394250904,0.011176568589040212,0.11563843142773424,0.1291029304265976,-0.29830856727702276,-0.23888200308595384,-0.002957856548683984,0.0010536724751416063,-0.41136429245982853,-0.394443640618452,-0.12108643033674785,0.200033787637949,-0.18180693153824126,-0.14624635569219077,-0.8896177836660561,0.09265414525621704,-0.0323187139417444,-0.07287142904741424,0.7966905081910747,-0.00398344110830554,-1.6999956571630068,0.13458950152354582,-0.0765004972262042,1.0663082046500807,0.22305978515318461,-0.1971794334905488,0.5619537030912137,-0.4783071375318936,-0.25073314112211975,0.7346313486674002,0.15492047672991507,0.4071524677731629,0.20703958515410445,-0.26781793610591975,-0.2772966427728534,0.029955719198499407,-0.3855104782394067,0.02801785777722086,-0.4620749961052622,0.13905857150842035,0.07010892752025809,-0.13266892957368068,-0.05329014054898705,-0.4392646353683501,-0.010606355432953154,0.3169669226876327,-0.15623939855556404,-0.4839707091450691,0.12331168629628207,-1.1776571263160025,-0.07289521609033857,-0.01468403427861631,-0.04257258999028376,-0.364052645063826,-0.30716685578227043,-0.0819721408188343,-0.21616135963371821,0.15641093200870923,-0.2552731214091182,-0.4380582195839712,-0.13821870200834901,0.03100809913926891,-0.3664563540369272,0.22850143324051583,0.35100179112383295,1
